id,fecha,tipo_proceso,canal,tiempo_ciclo,costo,errores,prioridad,responsable,etiqueta_clase
PROC00286,2024-01-03 09:16:00,Inventario,API,0.9,62.25,2,Alta,Pedro,Manual
PROC00287,2024-01-07 01:54:00,Soporte,Web,1.2,76.29,0,Media,Ana,Manual
PROC00288,2024-01-05 02:15:00,Facturación,API,28.5,85.26,0,Alta,Pedro,Manual
PROC00289,2024-01-03 07:54:00,Pagos,Web,49.2,65.07,0,Baja,Pedro,Manual
PROC00290,2024-01-01 03:45:00,Inventario,API,17.3,127.24,1,Media,Pedro,Manual
PROC00291,2024-01-04 09:33:00,Facturación,Web,24.3,180.93,0,Baja,Carlos,Manual
PROC00292,2024-01-05 21:02:00,Facturación,Manual,48.3,53.71,1,Baja,Sofia,Manual
PROC00293,2024-01-07 08:31:00,Inventario,Manual,28.3,84.45,1,Baja,Carlos,Manual
PROC00294,2024-01-04 21:20:00,Inventario,Web,7.6,139.35,1,Baja,Sofia,Manual
PROC00295,2024-01-06 13:16:00,Pagos,API,28.5,39.38,0,Urgente,Sofia,Manual
PROC00296,2024-01-07 06:07:00,Pagos,Web,29.7,28.42,1,Media,Pedro,Manual
PROC00297,2024-01-06 08:03:00,Pagos,API,39.7,52.84,1,Alta,Juan,Manual
PROC00298,2024-01-04 05:22:00,Facturación,Web,29.1,144.38,2,Baja,Sofia,Manual
PROC00299,2024-01-06 07:59:00,Pagos,API,104.4,37.6,0,Baja,Ana,Manual
PROC00300,2024-01-06 16:48:00,Facturación,API,6.6,55.94,1,Media,María,Manual
PROC00301,2024-01-06 02:19:00,Facturación,Email,90.5,85.05,1,Baja,Carlos,Manual
PROC00302,2024-01-07 13:15:00,Soporte,API,23.2,96.1,1,Media,Carlos,Manual
PROC00303,2024-01-02 12:45:00,Inventario,API,33.4,76.41,1,Media,María,Manual
PROC00304,2024-01-01 17:49:00,Inventario,API,3.1,86.51,1,Alta,Pedro,Manual
PROC00305,2024-01-03 09:24:00,Pagos,Email,14.4,21.58,0,Media,Sofia,Manual
PROC00306,2024-01-01 17:40:00,Pagos,Manual,44.0,51.05,3,Media,María,Revisión
PROC00307,2024-01-02 14:47:00,Facturación,Web,36.8,152.1,1,Baja,Pedro,Manual
PROC00308,2024-01-03 09:00:00,Facturación,Manual,1.2,47.64,1,Media,Carlos,Manual
PROC00309,2024-01-01 05:01:00,Facturación,API,23.7,98.09,0,Media,María,Manual
PROC00310,2024-01-01 10:06:00,Logística,Manual,2.8,91.09,1,Baja,Sofia,Manual
PROC00311,2024-01-03 04:50:00,Inventario,Manual,164.6,141.38,1,Baja,Juan,Manual
PROC00312,2024-01-01 11:39:00,Pagos,Web,68.3,156.05,2,Media,Ana,Manual
PROC00313,2024-01-04 12:48:00,Pagos,Manual,0.6,186.62,0,Alta,Ana,Manual
PROC00314,2024-01-07 11:31:00,Soporte,Web,58.7,225.91,1,Baja,Ana,Manual
PROC00315,2024-01-01 03:10:00,Facturación,Web,75.6,38.04,1,Alta,María,Manual
PROC00316,2024-01-01 16:20:00,Facturación,Web,13.1,10.23,1,Media,Sofia,Manual
PROC00317,2024-01-03 01:35:00,Pagos,Manual,38.1,62.46,0,Media,Pedro,Manual
PROC00318,2024-01-05 05:42:00,Logística,Web,17.5,35.5,1,Urgente,Sofia,Manual
PROC00319,2024-01-01 19:44:00,Soporte,Web,31.9,42.85,2,Media,Sofia,Manual
PROC00320,2024-01-03 07:27:00,Facturación,Manual,12.5,123.57,0,Alta,Carlos,Manual
PROC00321,2024-01-03 08:34:00,Logística,Web,11.7,179.16,1,Media,Ana,Manual
PROC00322,2024-01-06 18:39:00,Logística,Web,16.6,100.03,0,Baja,María,Manual
PROC00323,2024-01-02 06:16:00,Facturación,Web,4.7,49.37,0,Media,Ana,Automático
PROC00324,2024-01-05 01:34:00,Pagos,API,53.4,103.77,0,Alta,Sofia,Manual
PROC00325,2024-01-05 15:49:00,Pagos,API,12.9,144.85,0,Alta,Pedro,Manual
PROC00326,2024-01-01 09:29:00,Soporte,Web,15.3,21.74,0,Baja,Juan,Automático
PROC00327,2024-01-04 18:42:00,Facturación,Sistema,67.3,66.11,0,Baja,Juan,Manual
PROC00328,2024-01-02 07:35:00,Logística,Manual,20.6,70.69,1,Media,Sofia,Manual
PROC00329,2024-01-02 21:33:00,Pagos,Web,23.6,74.75,0,Media,Carlos,Manual
PROC00330,2024-01-03 16:23:00,Inventario,Web,94.0,40.2,1,Baja,Juan,Manual
PROC00331,2024-01-06 04:15:00,Pagos,API,65.3,105.6,0,Baja,Juan,Manual
PROC00332,2024-01-03 18:54:00,Inventario,API,5.6,112.99,1,Alta,María,Manual
PROC00333,2024-01-02 04:06:00,Logística,Web,19.2,37.33,0,Media,María,Automático
PROC00334,2024-01-03 02:09:00,Logística,Web,106.5,209.24,0,Alta,Carlos,Manual
PROC00335,2024-01-06 10:06:00,Logística,Email,14.0,29.32,0,Alta,Sofia,Manual
PROC00336,2024-01-01 02:34:00,Facturación,Web,13.9,47.85,1,Baja,Carlos,Manual
PROC00337,2024-01-01 23:29:00,Inventario,API,6.5,26.66,2,Alta,Sofia,Manual
PROC00338,2024-01-01 13:04:00,Facturación,Email,3.6,22.83,0,Media,María,Manual
PROC00339,2024-01-06 14:56:00,Pagos,Manual,40.4,92.72,0,Urgente,Juan,Manual
PROC00340,2024-01-06 06:00:00,Pagos,Web,44.1,47.73,0,Baja,Sofia,Manual
PROC00341,2024-01-06 02:23:00,Pagos,Manual,104.2,156.72,0,Baja,Pedro,Manual
PROC00342,2024-01-06 00:06:00,Pagos,Web,44.5,40.65,1,Media,Juan,Manual
PROC00343,2024-01-04 21:16:00,Soporte,Manual,8.4,48.27,0,Alta,Juan,Manual
PROC00344,2024-01-05 00:41:00,Facturación,API,1.2,142.49,0,Alta,Pedro,Manual
PROC00345,2024-01-02 22:46:00,Inventario,Manual,126.9,32.28,0,Media,Carlos,Manual
PROC00346,2024-01-01 08:57:00,Pagos,Sistema,12.5,57.7,0,Baja,María,Manual
PROC00347,2024-01-05 03:46:00,Facturación,Email,11.2,206.85,1,Media,Carlos,Manual
PROC00348,2024-01-02 06:41:00,Facturación,Email,70.9,4.57,2,Alta,Carlos,Manual
PROC00349,2024-01-07 01:16:00,Soporte,API,26.4,21.79,0,Alta,Carlos,Manual
PROC00350,2024-01-05 20:11:00,Logística,API,7.3,231.71,0,Media,María,Manual
PROC00351,2024-01-04 21:45:00,Soporte,API,66.0,114.53,0,Baja,Carlos,Manual
PROC00352,2024-01-03 01:10:00,Soporte,Manual,150.4,105.23,0,Media,Carlos,Manual
PROC00353,2024-01-06 13:12:00,Facturación,Email,2.7,21.84,1,Media,Ana,Manual
PROC00354,2024-01-04 07:40:00,Pagos,Web,59.5,90.0,2,Urgente,Juan,Manual
PROC00355,2024-01-02 15:28:00,Inventario,Email,14.9,37.98,0,Media,Ana,Manual
PROC00356,2024-01-05 14:55:00,Pagos,Manual,22.3,159.67,1,Media,María,Manual
PROC00357,2024-01-06 16:13:00,Pagos,Sistema,73.9,164.92,0,Urgente,Sofia,Manual
PROC00358,2024-01-04 02:55:00,Pagos,Email,108.8,52.2,2,Baja,Sofia,Manual
PROC00359,2024-01-07 08:43:00,Inventario,Web,9.1,120.91,1,Baja,Pedro,Manual
PROC00360,2024-01-05 04:02:00,Inventario,Web,7.2,109.22,0,Media,Sofia,Manual
PROC00361,2024-01-05 14:14:00,Facturación,Web,2.5,75.73,0,Baja,Pedro,Manual
PROC00362,2024-01-07 11:58:00,Pagos,Web,24.8,39.23,0,Baja,Sofia,Manual
PROC00363,2024-01-05 02:39:00,Inventario,API,0.4,57.96,0,Alta,Ana,Manual
PROC00364,2024-01-01 14:13:00,Inventario,Manual,15.9,155.32,0,Media,Ana,Manual
PROC00365,2024-01-03 21:06:00,Facturación,Email,2.3,208.97,1,Baja,Ana,Manual
PROC00366,2024-01-03 14:49:00,Inventario,API,15.6,62.43,0,Baja,Juan,Manual
PROC00367,2024-01-01 09:34:00,Facturación,Web,1.2,223.69,0,Baja,María,Manual
PROC00368,2024-01-01 19:08:00,Pagos,Web,54.1,114.61,0,Media,Sofia,Manual
PROC00369,2024-01-05 08:53:00,Logística,Web,7.1,77.77,0,Baja,Sofia,Manual
PROC00370,2024-01-05 11:37:00,Inventario,API,11.9,70.86,0,Alta,Sofia,Manual
PROC00371,2024-01-06 05:09:00,Facturación,API,61.2,41.47,0,Media,Carlos,Manual
PROC00372,2024-01-07 21:07:00,Inventario,Web,41.1,127.17,0,Baja,Ana,Manual
PROC00373,2024-01-04 07:37:00,Inventario,Web,7.4,249.93,0,Baja,Juan,Manual
PROC00374,2024-01-03 16:14:00,Logística,Web,2.2,75.31,1,Media,Pedro,Manual
PROC00375,2024-01-02 17:31:00,Inventario,API,37.7,34.91,1,Baja,Pedro,Manual
PROC00376,2024-01-03 04:04:00,Inventario,API,14.9,142.44,0,Media,Pedro,Manual
PROC00377,2024-01-04 22:51:00,Pagos,API,43.6,59.87,0,Alta,Ana,Manual
PROC00378,2024-01-03 02:51:00,Facturación,API,17.7,40.95,1,Baja,Pedro,Manual
PROC00379,2024-01-01 00:04:00,Facturación,Sistema,12.7,20.74,1,Baja,Pedro,Manual
PROC00380,2024-01-04 15:02:00,Pagos,Web,18.0,124.21,0,Alta,Pedro,Manual
PROC00381,2024-01-04 16:35:00,Inventario,API,41.4,186.45,1,Baja,Carlos,Manual
PROC00382,2024-01-04 09:09:00,Pagos,Manual,69.8,27.51,0,Baja,Pedro,Manual
PROC00383,2024-01-01 14:36:00,Facturación,API,1.5,65.22,0,Baja,Juan,Manual
PROC00384,2024-01-07 09:03:00,Facturación,Email,22.3,70.06,0,Alta,Ana,Manual
PROC00385,2024-01-05 21:07:00,Pagos,API,1.0,43.58,0,Alta,Sofia,Automático
PROC00386,2024-01-03 21:02:00,Facturación,API,19.0,219.55,1,Baja,Carlos,Manual
PROC00387,2024-01-05 20:06:00,Inventario,Web,65.0,19.75,1,Media,Carlos,Manual
PROC00388,2024-01-05 21:59:00,Facturación,API,13.5,115.47,1,Baja,Ana,Manual
PROC00389,2024-01-06 13:07:00,Inventario,Web,80.8,132.03,1,Media,Pedro,Manual
PROC00390,2024-01-05 17:19:00,Soporte,Web,29.9,43.29,0,Baja,Sofia,Manual
PROC00391,2024-01-04 02:25:00,Facturación,API,81.6,34.34,0,Baja,Sofia,Manual
PROC00392,2024-01-01 10:35:00,Pagos,API,42.5,49.99,0,Alta,Pedro,Manual
PROC00393,2024-01-02 04:13:00,Facturación,Web,3.3,12.83,0,Baja,María,Automático
PROC00394,2024-01-07 20:34:00,Inventario,Manual,7.9,53.59,0,Baja,Pedro,Manual
PROC00395,2024-01-04 07:12:00,Inventario,API,15.0,59.95,1,Alta,Sofia,Manual
PROC00396,2024-01-06 18:31:00,Pagos,Web,5.6,284.84,0,Alta,Juan,Manual
PROC00397,2024-01-01 13:50:00,Pagos,API,20.5,15.54,0,Media,Pedro,Manual
PROC00398,2024-01-04 14:17:00,Logística,Manual,19.1,74.79,1,Alta,Ana,Manual
PROC00399,2024-01-07 15:21:00,Facturación,API,93.9,145.18,0,Media,Pedro,Manual
PROC00400,2024-01-07 04:52:00,Facturación,API,17.1,254.99,0,Baja,Ana,Manual
PROC00401,2024-01-06 18:28:00,Logística,Web,46.2,17.78,0,Baja,Carlos,Manual
PROC00402,2024-01-05 03:09:00,Inventario,API,85.4,279.58,1,Baja,María,Manual
PROC00403,2024-01-02 23:18:00,Logística,Email,62.9,64.98,1,Baja,Carlos,Manual
PROC00404,2024-01-01 19:10:00,Inventario,Manual,7.0,65.41,1,Media,Ana,Manual
PROC00405,2024-01-06 06:00:00,Logística,Web,20.6,28.06,0,Baja,María,Manual
PROC00406,2024-01-02 08:11:00,Pagos,API,12.8,87.99,0,Media,Carlos,Manual
PROC00407,2024-01-07 09:24:00,Inventario,Email,15.3,280.4,0,Baja,Pedro,Manual
PROC00408,2024-01-02 03:44:00,Soporte,Web,13.4,86.67,0,Baja,Sofia,Manual
PROC00409,2024-01-01 18:01:00,Inventario,Sistema,52.5,39.5,0,Media,Sofia,Manual
PROC00410,2024-01-01 08:32:00,Facturación,Email,18.1,47.2,0,Baja,Pedro,Manual
PROC00411,2024-01-06 10:05:00,Facturación,Web,22.3,49.23,0,Baja,María,Manual
PROC00412,2024-01-04 15:17:00,Facturación,Email,121.3,231.26,2,Urgente,Carlos,Manual
PROC00413,2024-01-01 09:19:00,Facturación,API,1.9,266.5,3,Media,Juan,Revisión
PROC00414,2024-01-03 13:12:00,Pagos,Manual,20.1,19.68,1,Media,Juan,Manual
PROC00415,2024-01-06 03:24:00,Inventario,API,44.6,30.26,1,Media,Juan,Manual
PROC00416,2024-01-03 07:43:00,Inventario,API,4.9,33.88,1,Media,Carlos,Manual
PROC00417,2024-01-03 19:50:00,Pagos,API,28.4,51.84,1,Baja,Sofia,Manual
PROC00418,2024-01-07 17:02:00,Inventario,Manual,8.2,301.48,0,Baja,Carlos,Manual
PROC00419,2024-01-01 09:40:00,Facturación,Web,60.6,276.66,0,Media,Carlos,Manual
PROC00420,2024-01-05 20:44:00,Facturación,API,11.9,82.92,3,Baja,Ana,Revisión
PROC00421,2024-01-06 15:30:00,Facturación,Web,12.0,57.49,0,Baja,Sofia,Manual
PROC00422,2024-01-03 04:27:00,Pagos,Web,27.4,9.29,0,Baja,Juan,Manual
PROC00423,2024-01-03 22:49:00,Facturación,Web,6.1,97.39,0,Baja,Juan,Manual
PROC00424,2024-01-02 03:59:00,Facturación,API,10.1,89.23,0,Alta,Juan,Manual
PROC00425,2024-01-03 10:26:00,Pagos,Web,16.2,27.01,0,Baja,Sofia,Automático
PROC00426,2024-01-06 00:53:00,Logística,Web,13.1,112.81,0,Baja,Ana,Manual
PROC00427,2024-01-02 21:44:00,Facturación,Web,22.3,161.67,1,Media,Ana,Manual
PROC00428,2024-01-07 13:15:00,Inventario,Web,27.5,26.65,1,Media,Carlos,Manual
PROC00429,2024-01-04 14:28:00,Inventario,API,25.1,54.35,0,Media,Sofia,Manual
PROC00430,2024-01-02 11:41:00,Logística,Sistema,31.9,155.96,0,Media,Sofia,Manual
PROC00431,2024-01-05 14:17:00,Soporte,Web,11.0,44.95,0,Media,Juan,Automático
PROC00432,2024-01-02 17:19:00,Facturación,Email,4.1,52.38,1,Alta,Juan,Manual
PROC00433,2024-01-05 12:04:00,Facturación,Manual,42.9,55.42,2,Baja,Sofia,Manual
PROC00434,2024-01-07 19:47:00,Logística,API,57.1,116.7,0,Baja,Pedro,Manual
PROC00435,2024-01-06 03:41:00,Pagos,API,8.9,177.7,2,Urgente,Sofia,Manual
PROC00436,2024-01-07 21:49:00,Inventario,Manual,15.7,244.47,1,Baja,Pedro,Manual
PROC00437,2024-01-04 02:12:00,Inventario,Web,20.7,168.78,0,Baja,Pedro,Manual
PROC00438,2024-01-05 02:01:00,Inventario,API,22.9,82.25,0,Baja,Ana,Manual
PROC00439,2024-01-05 15:05:00,Soporte,Manual,32.3,132.03,0,Baja,Carlos,Manual
PROC00440,2024-01-02 23:29:00,Soporte,API,1.3,24.8,0,Baja,María,Automático
PROC00441,2024-01-06 03:10:00,Inventario,Manual,38.3,327.77,0,Baja,Juan,Manual
PROC00442,2024-01-05 19:05:00,Facturación,Web,1.9,41.12,1,Baja,Pedro,Manual
PROC00443,2024-01-02 17:29:00,Logística,Manual,18.9,124.94,0,Baja,Juan,Manual
PROC00444,2024-01-07 19:43:00,Facturación,API,52.8,92.88,0,Baja,Juan,Manual
PROC00445,2024-01-07 09:27:00,Facturación,API,18.0,22.21,0,Alta,Juan,Automático
PROC00446,2024-01-07 15:00:00,Logística,Web,4.8,41.33,0,Alta,Sofia,Automático
PROC00447,2024-01-04 04:51:00,Facturación,API,126.1,185.9,1,Media,Carlos,Manual
PROC00448,2024-01-02 23:19:00,Facturación,Email,66.0,74.04,0,Urgente,Juan,Manual
PROC00449,2024-01-06 22:07:00,Facturación,API,44.3,35.18,0,Media,Carlos,Manual
PROC00450,2024-01-05 01:58:00,Logística,Manual,15.9,65.25,1,Media,María,Manual
PROC00451,2024-01-07 07:27:00,Pagos,API,6.1,35.16,0,Baja,María,Automático
PROC00452,2024-01-05 09:03:00,Inventario,Web,85.1,51.9,0,Alta,Ana,Manual
PROC00453,2024-01-01 14:11:00,Facturación,Web,22.8,17.06,1,Alta,Juan,Manual
PROC00454,2024-01-02 04:07:00,Logística,Web,57.4,82.22,1,Baja,Pedro,Manual
PROC00455,2024-01-05 17:53:00,Logística,API,12.6,92.19,0,Media,Ana,Manual
PROC00456,2024-01-02 16:27:00,Pagos,Web,12.3,52.61,1,Media,Sofia,Manual
PROC00457,2024-01-07 18:40:00,Pagos,Manual,127.1,185.27,0,Baja,Ana,Manual
PROC00458,2024-01-03 18:40:00,Facturación,Manual,22.1,55.3,0,Media,María,Manual
PROC00459,2024-01-04 12:12:00,Soporte,Web,4.5,74.0,0,Baja,Pedro,Manual
PROC00460,2024-01-02 21:38:00,Inventario,Web,7.4,49.89,0,Baja,Juan,Automático
PROC00461,2024-01-04 23:32:00,Soporte,Web,19.7,59.88,1,Baja,Juan,Manual
PROC00462,2024-01-04 17:47:00,Pagos,API,1.3,136.13,2,Media,María,Manual
PROC00463,2024-01-06 13:22:00,Logística,Web,18.6,25.61,2,Media,Sofia,Manual
PROC00464,2024-01-04 20:16:00,Logística,Web,16.3,111.99,0,Alta,Carlos,Manual
PROC00465,2024-01-03 17:13:00,Inventario,Email,45.3,44.64,1,Media,María,Manual
PROC00466,2024-01-01 17:46:00,Soporte,Manual,13.2,26.77,1,Baja,Pedro,Manual
PROC00467,2024-01-06 08:43:00,Pagos,Web,121.5,61.54,0,Baja,Carlos,Manual
PROC00468,2024-01-04 01:00:00,Facturación,API,6.0,124.02,1,Alta,Pedro,Manual
PROC00469,2024-01-03 20:27:00,Inventario,API,26.8,60.4,3,Media,Juan,Revisión
PROC00470,2024-01-04 23:26:00,Inventario,Manual,2.8,36.47,0,Media,Carlos,Manual
PROC00471,2024-01-03 08:13:00,Inventario,API,39.7,270.12,0,Baja,Pedro,Manual
PROC00472,2024-01-07 05:05:00,Facturación,Web,157.5,101.23,1,Media,Juan,Manual
PROC00473,2024-01-02 10:42:00,Pagos,Manual,51.3,84.55,0,Baja,Pedro,Manual
PROC00474,2024-01-07 05:27:00,Pagos,API,24.3,121.38,0,Baja,Carlos,Manual
PROC00475,2024-01-05 16:28:00,Pagos,Web,19.9,130.91,0,Alta,Juan,Manual
PROC00476,2024-01-07 19:37:00,Inventario,API,54.1,54.68,1,Media,Pedro,Manual
PROC00477,2024-01-01 06:57:00,Inventario,API,82.5,149.6,0,Baja,Ana,Manual
PROC00478,2024-01-06 18:26:00,Facturación,Web,135.9,21.25,1,Alta,Carlos,Manual
PROC00479,2024-01-07 02:48:00,Pagos,Web,15.2,126.78,2,Media,Carlos,Manual
PROC00480,2024-01-03 18:14:00,Facturación,API,141.0,57.67,0,Baja,Carlos,Manual
PROC00481,2024-01-03 06:27:00,Facturación,Web,5.1,189.35,2,Alta,Sofia,Manual
PROC00482,2024-01-01 13:45:00,Logística,Manual,8.8,54.35,2,Baja,Juan,Manual
PROC00483,2024-01-06 07:48:00,Soporte,Web,2.8,165.98,0,Alta,Carlos,Manual
PROC00484,2024-01-04 23:45:00,Pagos,Web,9.5,103.64,2,Alta,Pedro,Manual
PROC00485,2024-01-07 17:48:00,Logística,Manual,43.8,145.3,1,Baja,Ana,Manual
PROC00486,2024-01-01 06:52:00,Logística,Manual,57.5,86.01,0,Media,Pedro,Manual
PROC00487,2024-01-06 05:43:00,Logística,Manual,45.3,14.57,0,Baja,Pedro,Manual
PROC00488,2024-01-06 06:27:00,Facturación,API,29.9,179.87,1,Baja,Carlos,Manual
PROC00489,2024-01-01 12:08:00,Soporte,Web,21.6,188.1,0,Media,Ana,Manual
PROC00490,2024-01-05 23:24:00,Pagos,Manual,37.0,62.37,1,Baja,Ana,Manual
PROC00491,2024-01-07 03:47:00,Pagos,Manual,14.9,46.1,1,Baja,Ana,Manual
PROC00492,2024-01-05 03:48:00,Facturación,Web,55.2,153.95,0,Media,Ana,Manual
PROC00493,2024-01-02 17:44:00,Pagos,Email,33.9,102.34,2,Media,María,Manual
PROC00494,2024-01-03 01:27:00,Facturación,Web,35.9,72.07,1,Media,Ana,Manual
PROC00495,2024-01-02 22:26:00,Facturación,Sistema,23.0,117.06,0,Alta,Carlos,Manual
PROC00496,2024-01-01 18:42:00,Pagos,Email,64.9,62.2,0,Media,Sofia,Manual
PROC00497,2024-01-03 19:59:00,Logística,Manual,8.7,186.21,1,Alta,Ana,Manual
PROC00498,2024-01-02 02:11:00,Logística,Email,14.4,66.38,0,Baja,Pedro,Manual
PROC00499,2024-01-04 12:33:00,Pagos,Manual,45.1,153.95,1,Media,María,Manual
PROC00500,2024-01-04 13:04:00,Logística,Web,20.4,85.9,0,Baja,Pedro,Manual
PROC00501,2024-01-02 11:43:00,Logística,API,66.0,107.48,0,Urgente,Carlos,Manual
PROC00502,2024-01-07 20:39:00,Logística,Web,12.8,264.45,1,Media,Carlos,Manual
PROC00503,2024-01-05 17:26:00,Facturación,API,13.8,55.83,1,Urgente,Sofia,Manual
PROC00504,2024-01-06 02:37:00,Inventario,Manual,65.9,146.82,0,Alta,Sofia,Manual
PROC00505,2024-01-03 09:20:00,Soporte,API,18.7,224.42,1,Media,Ana,Manual
PROC00506,2024-01-03 14:46:00,Inventario,Web,21.8,143.04,1,Media,Sofia,Manual
PROC00507,2024-01-04 22:04:00,Pagos,API,12.1,193.57,0,Media,Carlos,Manual
PROC00508,2024-01-03 00:34:00,Pagos,Email,9.7,92.83,0,Media,María,Manual
PROC00509,2024-01-04 10:48:00,Inventario,Web,32.0,137.49,0,Baja,Sofia,Manual
PROC00510,2024-01-05 02:37:00,Pagos,API,3.8,165.41,0,Alta,Pedro,Manual
PROC00511,2024-01-07 02:27:00,Facturación,Web,63.4,84.49,0,Alta,Carlos,Manual
PROC00512,2024-01-01 12:08:00,Pagos,Manual,45.3,40.99,0,Alta,Sofia,Manual
PROC00513,2024-01-01 22:45:00,Logística,Web,6.3,34.92,0,Media,Sofia,Automático
PROC00514,2024-01-04 02:52:00,Logística,Manual,35.5,244.79,0,Baja,Carlos,Manual
PROC00515,2024-01-01 11:38:00,Facturación,Web,27.7,218.34,0,Media,María,Manual
PROC00516,2024-01-05 23:46:00,Soporte,Web,6.1,47.04,0,Baja,Juan,Automático
PROC00517,2024-01-01 06:35:00,Pagos,Email,9.6,193.51,0,Alta,Juan,Manual
PROC00518,2024-01-06 03:20:00,Inventario,Web,15.8,117.88,0,Alta,María,Manual
PROC00519,2024-01-06 14:42:00,Logística,API,36.0,86.72,1,Baja,Carlos,Manual
PROC00520,2024-01-03 21:31:00,Logística,Web,30.5,45.7,0,Media,María,Manual
PROC00521,2024-01-04 00:40:00,Soporte,API,22.8,77.4,0,Media,María,Manual
PROC00522,2024-01-02 17:42:00,Pagos,API,43.9,38.24,0,Media,Juan,Manual
PROC00523,2024-01-01 11:57:00,Logística,Web,42.6,67.49,1,Media,Ana,Manual
PROC00524,2024-01-02 22:22:00,Facturación,Web,28.9,37.37,0,Baja,Sofia,Manual
PROC00525,2024-01-04 10:26:00,Inventario,API,46.4,23.96,0,Baja,Carlos,Manual
PROC00526,2024-01-04 19:26:00,Inventario,Manual,12.2,196.84,2,Alta,Pedro,Manual
PROC00527,2024-01-06 18:55:00,Inventario,Manual,63.9,73.67,0,Baja,María,Manual
PROC00528,2024-01-04 11:00:00,Facturación,API,28.6,110.28,1,Alta,Juan,Manual
PROC00529,2024-01-06 01:06:00,Logística,API,51.8,53.46,0,Media,Ana,Manual
PROC00530,2024-01-04 02:51:00,Facturación,Web,23.7,70.95,1,Alta,Carlos,Manual
PROC00531,2024-01-05 23:52:00,Facturación,Web,7.4,36.3,0,Urgente,María,Automático
PROC00532,2024-01-04 21:08:00,Inventario,Web,23.5,246.29,0,Media,Juan,Manual
PROC00533,2024-01-06 07:31:00,Pagos,Web,13.9,158.34,1,Media,María,Manual
PROC00534,2024-01-03 12:36:00,Logística,Web,35.9,52.61,1,Media,Pedro,Manual
PROC00535,2024-01-01 19:27:00,Pagos,API,19.4,36.16,2,Baja,Carlos,Manual
PROC00536,2024-01-01 17:42:00,Facturación,API,54.3,22.0,0,Baja,Sofia,Manual
PROC00537,2024-01-02 11:56:00,Logística,Email,34.0,92.66,0,Media,Carlos,Manual
PROC00538,2024-01-06 11:00:00,Pagos,Web,34.6,144.73,1,Alta,Carlos,Manual
PROC00539,2024-01-04 14:01:00,Facturación,API,7.3,134.41,1,Baja,Carlos,Manual
PROC00540,2024-01-04 16:25:00,Inventario,Manual,124.5,59.01,0,Media,Juan,Manual
PROC00541,2024-01-05 13:01:00,Pagos,API,55.3,70.48,1,Media,Pedro,Manual
PROC00542,2024-01-04 06:49:00,Inventario,Web,46.7,35.19,0,Alta,María,Manual
PROC00543,2024-01-07 11:48:00,Pagos,Web,12.0,40.95,1,Baja,Juan,Manual
PROC00544,2024-01-06 02:10:00,Logística,Web,23.0,196.42,2,Baja,Ana,Manual
PROC00545,2024-01-04 16:54:00,Logística,Web,4.4,14.73,0,Alta,Carlos,Automático
PROC00546,2024-01-07 04:44:00,Inventario,Manual,23.2,12.64,0,Baja,Carlos,Manual
PROC00547,2024-01-04 00:10:00,Facturación,Web,4.7,47.07,0,Media,María,Automático
PROC00548,2024-01-06 13:30:00,Logística,Web,24.2,244.31,0,Media,Carlos,Manual
PROC00549,2024-01-05 17:21:00,Inventario,Manual,31.4,85.34,1,Baja,Carlos,Manual
PROC00550,2024-01-04 08:46:00,Inventario,Manual,14.8,367.27,0,Media,María,Manual
PROC00551,2024-01-05 16:11:00,Pagos,API,20.7,64.19,1,Alta,Pedro,Manual
PROC00552,2024-01-06 00:41:00,Logística,Manual,62.5,137.8,0,Baja,Juan,Manual
PROC00553,2024-01-01 15:53:00,Inventario,API,3.4,178.43,0,Baja,Pedro,Manual
PROC00554,2024-01-02 18:19:00,Facturación,Web,47.1,324.66,1,Media,María,Manual
PROC00555,2024-01-05 21:36:00,Pagos,API,5.6,50.74,0,Media,Sofia,Manual
PROC00556,2024-01-02 01:42:00,Logística,API,1.1,84.58,0,Media,Sofia,Manual
PROC00557,2024-01-04 16:13:00,Facturación,Email,6.2,72.44,0,Alta,Sofia,Manual
PROC00558,2024-01-01 19:51:00,Soporte,Web,43.5,146.09,0,Alta,Carlos,Manual
PROC00559,2024-01-05 09:13:00,Inventario,API,15.6,226.7,1,Baja,Carlos,Manual
PROC00560,2024-01-05 19:38:00,Inventario,Web,61.8,226.25,0,Baja,Pedro,Manual
PROC00561,2024-01-02 20:41:00,Facturación,API,22.3,49.75,2,Baja,Ana,Manual
PROC00562,2024-01-07 12:49:00,Facturación,Web,0.7,41.12,0,Alta,Juan,Automático
PROC00563,2024-01-02 01:40:00,Soporte,Web,37.8,135.1,1,Baja,Carlos,Manual
PROC00564,2024-01-05 06:52:00,Facturación,Manual,3.5,31.22,0,Media,María,Manual
PROC00565,2024-01-04 20:21:00,Logística,API,46.7,148.6,0,Alta,Pedro,Manual
PROC00566,2024-01-07 15:40:00,Pagos,API,5.5,84.45,0,Media,Juan,Manual
PROC00567,2024-01-01 22:45:00,Facturación,Web,12.7,202.47,1,Baja,Sofia,Manual
PROC00568,2024-01-07 00:51:00,Facturación,Web,43.0,180.86,0,Media,Ana,Manual
PROC00569,2024-01-07 20:32:00,Pagos,API,92.5,92.95,1,Media,Sofia,Manual
PROC00570,2024-01-07 01:02:00,Soporte,Manual,13.9,28.68,0,Media,Sofia,Manual
PROC00571,2024-01-06 04:54:00,Pagos,Sistema,53.1,31.13,0,Media,Carlos,Manual
